item_id,title,category,subcategory,brand,description,price,content_tags,base_quality,exposure_weight,is_cold_start_item,launch_date,price_percentile
2122,Purefarm Compact Snack 647,Grocery & Gourmet,Snacks,Purefarm,"Purefarm Compact Snacks built for everyday convenience. This Grocery & Gourmet product features single origin and high protein construction. Part of the Purefarm Snacks range, it is designed for professionals who want reliable snacks performance. Key attributes: single origin, high protein, gluten free, sugar free, artisanal.",102.18,single-origin|high-protein|gluten-free|sugar-free|artisanal,0.3806,0.0001204166735355132,0,2026-02-06,0.0172
2123,Fieldnote Studio Organic Food 524,Grocery & Gourmet,Organic Foods,Fieldnote,"Fieldnote Studio Organic Foods built for travel. This Grocery & Gourmet product features single origin and organic construction. Part of the Fieldnote Organic Foods range, it is designed for frequent travellers who want reliable organic foods performance. Key attributes: single origin, organic, high protein, sugar free, resealable.",204.55,single-origin|organic|high-protein|sugar-free|resealable,0.7792,0.00023141618320590495,0,2026-02-13,0.076
2124,Fieldnote Signature Baking 419,Grocery & Gourmet,Baking,Fieldnote,"Fieldnote Signature Baking built for outdoor use. This Grocery & Gourmet product features farm sourced and organic construction. Part of the Fieldnote Baking range, it is designed for gift shoppers who want reliable baking performance. Key attributes: farm sourced, organic, vegan, wholegrain, gluten free.",487.06,farm-sourced|organic|vegan|wholegrain|gluten-free,0.7553,0.00021660958068149883,0,2026-01-08,0.2308
2125,Urbanknot Essential Watche 901,Fashion,Watches,Urbanknot,"Urbanknot Essential Watches built for travel. This Fashion product features slim fit and cotton construction. Part of the Urbanknot Watches range, it is designed for gift shoppers who want reliable watches performance. Key attributes: slim fit, cotton, seasonal, printed, handcrafted.",781.53,slim-fit|cotton|seasonal|printed|handcrafted,0.6973,0.00012380606697917352,0,2025-09-27,0.3572
2126,Herbatone Prime Bath & Body 468,Beauty & Personal Care,Bath & Body,Herbatone,"Herbatone Prime Bath & Body built for outdoor use. This Beauty & Personal Care product features anti ageing and vegan construction. Part of the Herbatone Bath & Body range, it is designed for enthusiasts who want reliable bath & body performance. Key attributes: anti ageing, vegan, dermatologist tested.",240.77,anti-ageing|vegan|dermatologist-tested,0.767,0.000101026270979607,0,2025-09-28,0.0968
2127,Hearthline Everyday Cookware 229,Home & Kitchen,Cookware,Hearthline,"Hearthline Everyday Cookware built for outdoor use. This Home & Kitchen product features durable and modular construction. Part of the Hearthline Cookware range, it is designed for frequent travellers who want reliable cookware performance. Key attributes: durable, modular, stainless steel.",3762.4,durable|modular|stainless-steel,0.7484,0.00010183538580700875,0,2026-02-04,0.8056
2128,Volante Lite Headphone 450,Electronics,Headphones,Volante,"Volante Lite Headphones built for home use. This Electronics product features waterproof and long battery construction. Part of the Volante Headphones range, it is designed for enthusiasts who want reliable headphones performance. Key attributes: waterproof, long battery, gaming, noise cancelling.",5969.94,waterproof|long-battery|gaming|noise-cancelling,0.5933,7.868165097283251e-05,0,2026-03-11,0.88
2129,Wellspring Ultra Vision Care 273,Health & Wellness,Vision Care,Wellspring,"Wellspring Ultra Vision Care built for gifting. This Health & Wellness product features sports nutrition and immunity construction. Part of the Wellspring Vision Care range, it is designed for value-conscious shoppers who want reliable vision care performance. Key attributes: sports nutrition, immunity, iso certified, portable.",1857.14,sports-nutrition|immunity|iso-certified|portable,0.8347,9.889843524557259e-05,0,2024-10-28,0.6292
2130,Zentro Lite Smartphone 516,Electronics,Smartphones,Zentro,"Zentro Lite Smartphones built for long-term use. This Electronics product features professional and touchscreen construction. Part of the Zentro Smartphones range, it is designed for value-conscious shoppers who want reliable smartphones performance. Key attributes: professional, touchscreen, portable.",1999.0,professional|touchscreen|portable,0.711,7.076477699010809e-05,0,2025-01-24,0.65
2131,Wellspring Pro Fitness Nutrition 571,Health & Wellness,Fitness Nutrition,Wellspring,"Wellspring Pro Fitness Nutrition built for everyday convenience. This Health & Wellness product features immunity and daily use construction. Part of the Wellspring Fitness Nutrition range, it is designed for frequent travellers who want reliable fitness nutrition performance. Key attributes: immunity, daily use, plant based, ayurvedic, clinically tested.",816.9,immunity|daily-use|plant-based|ayurvedic|clinically-tested,0.8437,1.224302210628213e-07,1,2026-06-13,0.372
2132,Volante Prime Camera 154,Electronics,Cameras,Volante,"Volante Prime Cameras built for everyday convenience. This Electronics product features touchscreen and waterproof construction. Part of the Volante Cameras range, it is designed for students who want reliable cameras performance. Key attributes: touchscreen, waterproof, voice assistant, noise cancelling, gaming.",5135.33,touchscreen|waterproof|voice-assistant|noise-cancelling|gaming,0.7687,0.00017242298853294052,0,2025-09-19,0.8524
2133,Purefarm Lite Beverage 585,Grocery & Gourmet,Beverages,Purefarm,"Purefarm Lite Beverages built for daily use. This Grocery & Gourmet product features vegan and sugar free construction. Part of the Purefarm Beverages range, it is designed for value-conscious shoppers who want reliable beverages performance. Key attributes: vegan, sugar free, single origin, farm sourced, artisanal.",176.75,vegan|sugar-free|single-origin|farm-sourced|artisanal,0.7709,9.48048637651765e-05,0,2024-10-03,0.0516
2134,Vestira Signature Ethnic Wear 309,Fashion,Ethnic Wear,Vestira,"Vestira Signature Ethnic Wear built for outdoor use. This Fashion product features breathable and printed construction. Part of the Vestira Ethnic Wear range, it is designed for gift shoppers who want reliable ethnic wear performance. Key attributes: breathable, printed, sustainable, lightweight.",2068.23,breathable|printed|sustainable|lightweight,0.8315,0.00018836308102745917,0,2026-01-12,0.6592
2135,Vitalume Essential Medical Device 682,Health & Wellness,Medical Devices,Vitalume,"Vitalume Essential Medical Devices built for long-term use. This Health & Wellness product features ayurvedic and rechargeable construction. Part of the Vitalume Medical Devices range, it is designed for professionals who want reliable medical devices performance. Key attributes: ayurvedic, rechargeable, hypoallergenic.",1723.81,ayurvedic|rechargeable|hypoallergenic,0.9155,7.366087353456442e-05,0,2024-12-06,0.6016
2136,Pistonworks Heritage Car Accessorie 581,Automotive,Car Accessories,Pistonworks,"Pistonworks Heritage Car Accessories built for outdoor use. This Automotive product features easy install and weatherproof construction. Part of the Pistonworks Car Accessories range, it is designed for first-time buyers who want reliable car accessories performance. Key attributes: easy install, weatherproof, all terrain, heavy duty, certified.",1000.69,easy-install|weatherproof|all-terrain|heavy-duty|certified,0.6435,7.537939823900096e-05,0,2025-12-15,0.4284
2137,Volante Signature Laptop 882,Electronics,Laptops,Volante,"Volante Signature Laptops built for daily use. This Electronics product features waterproof and touchscreen construction. Part of the Volante Laptops range, it is designed for students who want reliable laptops performance. Key attributes: waterproof, touchscreen, professional.",12728.3,waterproof|touchscreen|professional,0.6639,0.0001536533774670514,0,2025-05-29,0.958
2138,Zentro Advanced Laptop 551,Electronics,Laptops,Zentro,"Zentro Advanced Laptops built for outdoor use. This Electronics product features bluetooth and portable construction. Part of the Zentro Laptops range, it is designed for enthusiasts who want reliable laptops performance. Key attributes: bluetooth, portable, fast charging, gaming, touchscreen.",11246.6,bluetooth|portable|fast-charging|gaming|touchscreen,0.9322,0.0008392236160426746,0,2024-08-02,0.9476
2139,Tinkerly Advanced Educational Toy 586,Toys & Games,Educational Toys,Tinkerly,"Tinkerly Advanced Educational Toys built for long-term use. This Toys & Games product features age 3 plus and family construction. Part of the Tinkerly Educational Toys range, it is designed for families who want reliable educational toys performance. Key attributes: age 3 plus, family, problem solving, collectible.",169.22,age-3-plus|family|problem-solving|collectible,0.4646,0.00015678557074334904,0,2026-03-30,0.0468
2140,Cassia Compact Handbag 776,Fashion,Handbags,Cassia,"Cassia Compact Handbags built for outdoor use. This Fashion product features cotton and lightweight construction. Part of the Cassia Handbags range, it is designed for families who want reliable handbags performance. Key attributes: cotton, lightweight, handcrafted, printed.",1203.08,cotton|lightweight|handcrafted|printed,0.6815,0.00014505390382981806,0,2024-12-01,0.4864
2141,Aurelis Pro Headphone 128,Electronics,Headphones,Aurelis,"Aurelis Pro Headphones built for gifting. This Electronics product features voice assistant and professional construction. Part of the Aurelis Headphones range, it is designed for value-conscious shoppers who want reliable headphones performance. Key attributes: voice assistant, professional, waterproof, bluetooth, long battery.",4397.87,voice-assistant|professional|waterproof|bluetooth|long-battery,0.4625,0.00015079708431966118,0,2025-04-30,0.828
2142,Wellspring Everyday Ayurveda 817,Health & Wellness,Ayurveda,Wellspring,"Wellspring Everyday Ayurveda built for daily use. This Health & Wellness product features immunity and ayurvedic construction. Part of the Wellspring Ayurveda range, it is designed for value-conscious shoppers who want reliable ayurveda performance. Key attributes: immunity, ayurvedic, rechargeable, plant based.",733.43,immunity|ayurvedic|rechargeable|plant-based,0.9657,5.8044893486597793e-05,0,2025-10-15,0.3388
2143,Grainmill Signature Baking 652,Grocery & Gourmet,Baking,Grainmill,"Grainmill Signature Baking built for everyday convenience. This Grocery & Gourmet product features organic and sugar free construction. Part of the Grainmill Baking range, it is designed for professionals who want reliable baking performance. Key attributes: organic, sugar free, single origin, artisanal, no preservatives.",62.91,organic|sugar-free|single-origin|artisanal|no-preservatives,0.5291,0.00018738151288167208,0,2024-07-09,0.0024
2144,Volante Max Smart Watche 460,Electronics,Smart Watches,Volante,"Volante Max Smart Watches built for gifting. This Electronics product features voice assistant and touchscreen construction. Part of the Volante Smart Watches range, it is designed for gift shoppers who want reliable smart watches performance. Key attributes: voice assistant, touchscreen, fast charging, gaming, high resolution.",10787.74,voice-assistant|touchscreen|fast-charging|gaming|high-resolution,0.7784,0.00015416755479867922,0,2024-11-22,0.9408
